0.245335, 0.545468
0.344344, 0.545468
0.444728, 0.545468
0.54419, 0.545468
0.650749, 0.5566
0.744922, 0.567732
0.845511, 0.578864
0.945991, 0.578864
1.04719, 0.578864
1.14678, 0.567732
1.24463, 0.567732
1.3436, 0.567732
1.44474, 0.5566
1.54876, 0.567732
1.64883, 0.567732
1.74697, 0.578864
1.84485, 0.601128
1.94874, 0.623392
2.04863, 0.634524
2.1472, 0.656788
2.24702, 0.679052
2.34758, 0.690184
2.44689, 0.690184
2.54354, 0.679052
2.65127, 0.66792
2.74734, 0.656788
2.84861, 0.645656
2.9461, 0.634524
3.0499, 0.645656
3.14781, 0.679052
3.24699, 0.679052
3.34703, 0.690184
3.44428, 0.701316
3.54516, 0.72358
3.65163, 0.756976
3.74873, 0.77924
3.84722, 0.790372
3.9442, 0.801504
4.04742, 0.812636
4.14928, 0.790372
4.2444, 0.768108
4.34564, 0.745844
4.4449, 0.72358
4.54549, 0.701316
4.65078, 0.679052
4.74775, 0.66792
4.84584, 0.656788
4.94563, 0.66792
5.04937, 0.679052
5.14744, 0.656788
5.24538, 0.601128
5.34526, 0.567732
5.44464, 0.545468
5.54578, 0.523204
5.65125, 0.523204
5.7443, 0.523204
5.84439, 0.534336
5.94494, 0.5566
6.04945, 0.589996
6.14394, 0.623392
6.24611, 0.634524
6.34584, 0.656788
6.44631, 0.690184
6.54528, 0.72358
6.64921, 0.756976
6.74524, 0.77924
6.84756, 0.812636
6.9442, 0.8349
7.04468, 0.846032
7.14821, 0.868296
7.24707, 0.901692
7.34313, 0.935088
7.44332, 0.935088
7.54276, 0.912824
7.64783, 0.89056
7.74628, 0.846032
7.84245, 0.8349
7.9415, 0.857164
8.04506, 0.89056
8.14826, 0.912824
8.24238, 0.94622
8.34298, 0.968484
8.44236, 0.957352
8.54285, 0.935088
8.64861, 0.935088
8.74293, 0.94622
8.84384, 0.979616
8.94446, 1.02414
9.0477, 1.04641
9.14875, 1.04641
9.24896, 1.06867
9.34285, 1.0798
9.44446, 1.06867
9.54434, 1.06867
9.6479, 1.09094
9.74224, 1.10207
9.84441, 1.09094
9.94384, 1.06867
10.0488, 1.05754
10.1496, 1.04641
10.2458, 1.01301
10.3476, 0.957352
10.4459, 0.901692
10.5444, 0.868296
10.6497, 0.879428
10.7447, 0.879428
10.8455, 0.857164
10.9448, 0.823768
11.0472, 0.812636
11.1497, 0.823768
11.2474, 0.857164
11.345, 0.868296
11.4441, 0.857164
11.5428, 0.857164
11.6515, 0.8349
11.7457, 0.801504
11.8449, 0.77924
11.9477, 0.768108
12.0478, 0.72358
12.148, 0.690184
12.2459, 0.645656
12.3459, 0.589996
12.444, 0.545468
12.5442, 0.534336
12.6502, 0.545468
12.746, 0.5566
12.8448, 0.534336
12.9477, 0.534336
13.0469, 0.534336
13.1494, 0.512072
13.2447, 0.489808
13.344, 0.456412
13.4438, 0.434148
13.5433, 0.423016
13.6502, 0.400752
13.8437, 0.411884
13.945, 0.400752
14.0486, 0.356224
14.1514, 0.311696
