0.170143, 0.44528
0.268175, 0.44528
0.367245, 0.44528
0.466907, 0.44528
0.566939, 0.434148
0.668046, 0.423016
0.771243, 0.423016
0.867861, 0.400752
0.971961, 0.38962
1.06997, 0.356224
1.16888, 0.345092
1.267, 0.356224
1.36822, 0.33396
1.4668, 0.345092
1.56772, 0.367356
1.66795, 0.38962
1.77083, 0.423016
1.86785, 0.434148
1.96823, 0.44528
2.06754, 0.456412
2.17218, 0.456412
2.2689, 0.467544
2.3689, 0.467544
2.47142, 0.478676
2.56795, 0.478676
2.666, 0.478676
2.7748, 0.489808
2.86989, 0.467544
2.98283, 0.44528
3.07747, 0.411884
3.18408, 0.38962
3.26805, 0.378488
3.37015, 0.345092
3.46858, 0.300564
3.56514, 0.2783
3.66575, 0.256036
3.77319, 0.200376
3.86621, 0.200376
3.96598, 0.189244
4.06665, 0.133584
4.16816, 0.155848
4.27002, 0.200376
4.36665, 0.189244
4.46532, 0.211508
4.57113, 0.244904
4.67021, 0.2783
4.77251, 0.300564
4.86708, 0.311696
4.96843, 0.345092
5.06785, 0.400752
5.17083, 0.434148
5.26894, 0.456412
5.36627, 0.44528
5.46772, 0.423016
5.56883, 0.38962
5.66577, 0.367356
5.77204, 0.300564
5.86801, 0.244904
5.96815, 0.189244
6.0683, 0.133584
6.16964, 0.0890558
6.26615, 0.0667918
6.36753, 0.0667918
6.46723, 0.0333958
6.56643, 0.0222638
6.6659, 0.0333958
6.772, 0.0667918
6.86761, 0.100188
6.96784, 0.133584
7.06657, 0.133584
7.16862, 0.11132
7.26828, 0.0667918
7.36736, 0.0222638
7.46586, 0.0333962
7.56603, 0.0779242
7.6666, 0.100188
7.77124, 0.133584
7.86723, 0.178112
7.96799, 0.200376
8.06615, 0.22264
8.16892, 0.22264
8.26918, 0.22264
8.36611, 0.256036
8.46526, 0.267168
8.56632, 0.322828
8.66494, 0.378488
8.77208, 0.400752
8.8684, 0.423016
8.96818, 0.44528
9.06891, 0.456412
9.17007, 0.467544
9.2674, 0.50094
9.36625, 0.50094
9.46637, 0.534336
9.56701, 0.601128
9.66649, 0.61226
9.7722, 0.634524
9.86585, 0.634524
9.966, 0.634524
10.0673, 0.679052
10.1686, 0.690184
10.2656, 0.690184
10.3672, 0.712448
10.4664, 0.690184
10.5667, 0.645656
10.6668, 0.656788
10.7711, 0.66792
10.8677, 0.679052
10.9669, 0.745844
11.0742, 0.768108
11.1693, 0.756976
11.2677, 0.745844
11.3676, 0.745844
11.467, 0.745844
11.5668, 0.701316
11.6665, 0.679052
11.7723, 0.690184
11.8679, 0.66792
11.9677, 0.61226
12.0672, 0.567732
12.17, 0.523204
12.2678, 0.467544
12.3675, 0.44528
12.4671, 0.44528
12.5657, 0.456412
12.6661, 0.44528
12.7714, 0.467544
12.8668, 0.467544
12.9662, 0.423016
13.0671, 0.378488
13.169, 0.311696
13.2689, 0.2783
13.3676, 0.256036
13.4661, 0.244904
13.5666, 0.244904
13.6669, 0.22264
13.7719, 0.189244
13.8662, 0.16698
13.9684, 0.155848
14.0673, 0.16698
14.1696, 0.16698
14.2674, 0.144716
14.3673, 0.133584
14.468, 0.155848
14.5669, 0.133584
14.6679, 0.0779241
14.7699, 0.0445281
14.8705, 0.0111321
14.9693, 0.0222639
15.0662, 0.0667919
15.1699, 0.100188
15.2672, 0.144716
15.3663, 0.155848
15.4666, 0.122452
15.5682, 0.100188
15.666, 0.100188
15.7713, 0.11132
15.8687, 0.133584
15.9681, 0.189244
16.0703, 0.211508
16.1705, 0.233772
16.2677, 0.256036
16.3676, 0.289432
16.466, 0.322828
16.5665, 0.322828
16.6671, 0.322828
16.7719, 0.289432
16.8698, 0.244904
16.9702, 0.233772
17.066, 0.233772
17.172, 0.189244
17.2688, 0.122452
17.3672, 0.0779239
17.4661, 0.0222639
17.5663, 0
17.6661, 0.0333961
17.7711, 0.0667921
17.8684, 0.0667921
17.9659, 0.11132
18.0661, 0.189244
18.1694, 0.233772
18.2673, 0.267168
18.3676, 0.289432
18.4668, 0.289432
18.567, 0.2783
18.6664, 0.244904
18.7712, 0.189244
18.8659, 0.100188
18.9675, 0.0667921
19.0678, 0.0333961
19.1718, 0.0111321
19.2679, 0.0556599
19.3696, 0.100188
19.4683, 0.144716
19.5675, 0.178112
19.6669, 0.233772
19.7714, 0.244904
19.8681, 0.289432
19.9686, 0.33396
20.067, 0.33396
20.1688, 0.356224
20.2678, 0.38962
20.3688, 0.345092
20.4691, 0.311696
20.5673, 0.311696
20.6671, 0.2783
20.7722, 0.211508
20.8682, 0.155848
20.9691, 0.100188
21.0663, 0.0445278
21.1708, 2.29912e-08
21.2672, 0.0445281
21.3681, 0.0890561
21.4664, 0.144716
21.5652, 0.16698
21.6652, 0.211508
21.7703, 0.289432
21.8674, 0.311696
21.9652, 0.300564
22.0659, 0.300564
22.1682, 0.256036
22.2661, 0.22264
22.3662, 0.256036
22.465, 0.311696
22.5649, 0.322828
22.665, 0.300564
22.7693, 0.33396
22.8633, 0.367356
22.9661, 0.356224
23.0652, 0.345092
23.1683, 0.311696
23.2663, 0.267168
23.3665, 0.233772
23.4662, 0.189244
23.5672, 0.0890561
23.6682, 0.0445281
23.7699, 1.06746e-16
23.8664, 0.0779239
23.9673, 0.122452
24.0679, 0.200376
24.1699, 0.244904
24.2682, 0.300564
24.3673, 0.322828
24.4671, 0.367356
24.5669, 0.411884
24.666, 0.367356
24.7718, 0.322828
24.8674, 0.267168
24.9683, 0.200376
25.0676, 0.133584
25.1683, 0.0667918
